"Reads","TimeStamp","Writes"
"0","21-5-2015 12:34:00","0"
"0","21-5-2015 12:33:40","0"
"0","21-5-2015 12:33:20","0"
"0","21-5-2015 12:33:00","0"
"0","21-5-2015 12:32:40","0"
"0","21-5-2015 12:32:20","0"
"0","21-5-2015 12:32:00","0"
"0","21-5-2015 12:31:40","0"
"0","21-5-2015 12:31:20","0"
"0","21-5-2015 12:31:00","0"
"0","21-5-2015 12:30:40","0"
"0","21-5-2015 12:30:20","0"
"0","21-5-2015 12:30:00","0"
"0","21-5-2015 12:29:40","2"
"0","21-5-2015 12:29:20","0"
"0","21-5-2015 12:29:00","2"
"0","21-5-2015 12:28:40","0"
"0","21-5-2015 12:28:20","0"
"0","21-5-2015 12:28:00","0"
"0","21-5-2015 12:27:40","0"
"0","21-5-2015 12:27:20","0"
"0","21-5-2015 12:27:00","0"
"0","21-5-2015 12:26:40","0"
"0","21-5-2015 12:26:20","1"
"0","21-5-2015 12:26:00","0"
"0","21-5-2015 12:25:40","0"
"0","21-5-2015 12:25:20","0"
"0","21-5-2015 12:25:00","0"
"0","21-5-2015 12:24:40","0"
"0","21-5-2015 12:24:20","0"
"0","21-5-2015 12:24:00","0"
"0","21-5-2015 12:23:40","0"
"0","21-5-2015 12:23:20","0"
"0","21-5-2015 12:23:00","0"
"0","21-5-2015 12:22:40","0"
"0","21-5-2015 12:22:20","0"
"0","21-5-2015 12:22:00","0"
"0","21-5-2015 12:21:40","0"
"0","21-5-2015 12:21:20","0"
"0","21-5-2015 12:21:00","0"
"0","21-5-2015 12:20:40","0"
"0","21-5-2015 12:20:20","0"
"0","21-5-2015 12:20:00","0"
"0","21-5-2015 12:19:40","0"
"0","21-5-2015 12:19:20","0"
"0","21-5-2015 12:19:00","0"
"0","21-5-2015 12:18:40","0"
"0","21-5-2015 12:18:20","0"
"0","21-5-2015 12:18:00","0"
"0","21-5-2015 12:17:40","0"
"0","21-5-2015 12:17:20","0"
"0","21-5-2015 12:17:00","0"
"0","21-5-2015 12:16:40","0"
"0","21-5-2015 12:16:20","0"
"0","21-5-2015 12:16:00","0"
"0","21-5-2015 12:15:40","0"
"0","21-5-2015 12:15:20","0"
"0","21-5-2015 12:15:00","0"
"0","21-5-2015 12:14:40","71"
"0","21-5-2015 12:14:20","0"
"0","21-5-2015 12:34:00","0"
"0","21-5-2015 12:33:40","0"
"0","21-5-2015 12:33:20","0"
"0","21-5-2015 12:33:00","0"
"0","21-5-2015 12:32:40","0"
"0","21-5-2015 12:32:20","0"
"0","21-5-2015 12:32:00","0"
"0","21-5-2015 12:31:40","0"
"0","21-5-2015 12:31:20","0"
"0","21-5-2015 12:31:00","0"
"0","21-5-2015 12:30:40","0"
"0","21-5-2015 12:30:20","0"
"0","21-5-2015 12:30:00","0"
"0","21-5-2015 12:29:40","2"
"0","21-5-2015 12:29:20","0"
"0","21-5-2015 12:29:00","2"
"0","21-5-2015 12:28:40","0"
"0","21-5-2015 12:28:20","0"
"0","21-5-2015 12:28:00","0"
"0","21-5-2015 12:27:40","0"
"0","21-5-2015 12:27:20","0"
"0","21-5-2015 12:27:00","0"
"0","21-5-2015 12:26:40","0"
"0","21-5-2015 12:26:20","1"
"0","21-5-2015 12:26:00","0"
"0","21-5-2015 12:25:40","0"
"0","21-5-2015 12:25:20","0"
"0","21-5-2015 12:25:00","0"
"0","21-5-2015 12:24:40","0"
"0","21-5-2015 12:24:20","0"
"0","21-5-2015 12:24:00","0"
"0","21-5-2015 12:23:40","0"
"0","21-5-2015 12:23:20","0"
"0","21-5-2015 12:23:00","0"
"0","21-5-2015 12:22:40","0"
"0","21-5-2015 12:22:20","0"
"0","21-5-2015 12:22:00","0"
"0","21-5-2015 12:21:40","0"
"0","21-5-2015 12:21:20","0"
"0","21-5-2015 12:21:00","0"
"0","21-5-2015 12:20:40","0"
"0","21-5-2015 12:20:20","0"
"0","21-5-2015 12:20:00","0"
"0","21-5-2015 12:19:40","0"
"0","21-5-2015 12:19:20","0"
"0","21-5-2015 12:19:00","0"
"0","21-5-2015 12:18:40","0"
"0","21-5-2015 12:18:20","0"
"0","21-5-2015 12:18:00","0"
"0","21-5-2015 12:17:40","0"
"0","21-5-2015 12:17:20","0"
"0","21-5-2015 12:17:00","0"
"0","21-5-2015 12:16:40","0"
"0","21-5-2015 12:16:20","0"
"0","21-5-2015 12:16:00","0"
"0","21-5-2015 12:15:40","0"
"0","21-5-2015 12:15:20","0"
"0","21-5-2015 12:15:00","0"
"0","21-5-2015 12:14:40","71"
"0","21-5-2015 12:14:20","0"
"0","21-5-2015 12:35:00","0"
"0","21-5-2015 12:34:40","0"
"0","21-5-2015 12:34:20","0"
"0","21-5-2015 12:34:00","0"
"0","21-5-2015 12:33:40","0"
"0","21-5-2015 12:33:20","0"
"0","21-5-2015 12:33:00","0"
"0","21-5-2015 12:32:40","0"
"0","21-5-2015 12:32:20","0"
"0","21-5-2015 12:32:00","0"
"0","21-5-2015 12:31:40","0"
"0","21-5-2015 12:31:20","0"
"0","21-5-2015 12:31:00","0"
"0","21-5-2015 12:30:40","0"
"0","21-5-2015 12:30:20","0"
"0","21-5-2015 12:30:00","0"
"0","21-5-2015 12:29:40","2"
"0","21-5-2015 12:29:20","0"
"0","21-5-2015 12:29:00","2"
"0","21-5-2015 12:28:40","0"
"0","21-5-2015 12:28:20","0"
"0","21-5-2015 12:28:00","0"
"0","21-5-2015 12:27:40","0"
"0","21-5-2015 12:27:20","0"
"0","21-5-2015 12:27:00","0"
"0","21-5-2015 12:26:40","0"
"0","21-5-2015 12:26:20","1"
"0","21-5-2015 12:26:00","0"
"0","21-5-2015 12:25:40","0"
"0","21-5-2015 12:25:20","0"
"0","21-5-2015 12:25:00","0"
"0","21-5-2015 12:24:40","0"
"0","21-5-2015 12:24:20","0"
"0","21-5-2015 12:24:00","0"
"0","21-5-2015 12:23:40","0"
"0","21-5-2015 12:23:20","0"
"0","21-5-2015 12:23:00","0"
"0","21-5-2015 12:22:40","0"
"0","21-5-2015 12:22:20","0"
"0","21-5-2015 12:22:00","0"
"0","21-5-2015 12:21:40","0"
"0","21-5-2015 12:21:20","0"
"0","21-5-2015 12:21:00","0"
"0","21-5-2015 12:20:40","0"
"0","21-5-2015 12:20:20","0"
"0","21-5-2015 12:20:00","0"
"0","21-5-2015 12:19:40","0"
"0","21-5-2015 12:19:20","0"
"0","21-5-2015 12:19:00","0"
"0","21-5-2015 12:18:40","0"
"0","21-5-2015 12:18:20","0"
"0","21-5-2015 12:18:00","0"
"0","21-5-2015 12:17:40","0"
"0","21-5-2015 12:17:20","0"
